"","ResponseId","Progress","Duration (in seconds)","participation","gender","age","education","occupation","city_size","license","duration_license","car_ownership","car_type","km_per year","frequency","companionship","preferences_mobility_3","preferences_mobility_1","preferences_mobility_5","preferences_mobility_6","preferences_mobility_7","preferences_mobility_4","preferences_mobility_2","preferences_mobility_8","preferences_mobility_8_TEXT","prior_knowledge","experience","evaluation_1","evaluation_2","evaluation_3","evaluation_4","evaluation_why_1","evaluation_why_2","evaluation_why_3","evaluation_why_4","evaluation_why_5","evaluation_why_6_n","evaluation_why_n_1","evaluation_why_n_2","evaluation_why_n_3","evaluation_why_n_4","evaluation_why_n_5","car_choice","concern_dest","impact_dest","prob_dest","concern_charging","impact_charging","prob_charging_n","concern_time","impact_time","prob_time","concern_accident","impact_accident","prob_accident","concern_price","impact_price","prob_price","concern_support","impact_support","prob_support","worry_ev_1","worry_ev_2","worry_ev_3","worry_ev_4","worry_ev_5","worry_ev_6","worry_ev_6_TEXT","control_question","n_control_reading","control_neutral","driving_climate_1","driving_climate_2_n","driving_climate_3","driving_climate_4_n","ev_attitude_1","ev_attitude_2","ev_attitude_3","personality_1_n","personality_2","personality_3_n","personality_4","tech_interaction_1","tech_interaction_2","tech_interaction_3_n","tech_interaction_4","tech_interaction_5","tech_interaction_6_n","tech_interaction_7","tech_interaction_8_n","tech_interaction_9","2concern_dest","2impact_dest","2prob_dest","2concern_charging","2impact_charging","2prob_charging","2concern_time","2impact_time","2prob_time","2concern_accident","2impact_accident","2prob_accident","2concern_price","2impact_price","2prob_price","2concern_support","2impact_support","2prob_support","2worry_ev_1","2worry_ev_2","2worry_ev_3","2worry_ev_4","2worry_ev_5","2worry_ev_6","2worry_ev_6_TEXT","careless_speed","speeder_flag","careless_longstr","careless_avgstr","careless_irv","careless_psychsyn_pairs","careless_psychsyn","careless_psychant_pairs","careless_psychant","careless_mahadD","careless_mahadflag","Evaluation","Evaluation_Why","Evaluation_Why_n","Dest","Charging","Time","Accident","Price","Support","Driving_Climate","EV_Attitude","Personality_neuro","Tech_Interaction","Dest_2","Charging_2","Time_2","Accident_2","Price_2","Support_2","framing"
"229","R_YSskp2m9XaKfHPj",100,1265,1,"männlich",21,"(Fach-)Abitur","Student:in","100.000 - 500.000 Einwohner:innen","PKW-Führerschein","Zwischen 1-5 Jahren",3,NA,"bis 5.000 km","Mehrmals im Jahr",2,4,5,1,7,2,6,3,8,NA,"Ich habe eine ungefähre Vorstellung über die Funktionsweise von E-Autos.","Ich habe keine Erfahrung mit E-Autos.",4,4,2,2,5,5,6,4,4,3,3,4,2,4,4,2,1,4,3,4,4,4,3,2,4,3,5,4,4,4,5,6,3,4,1,2,5,4,3,6,NA,NA,1,NA,6,1,5,1,3,3,5,1,5,4,2,2,2,4,3,3,3,3,4,3,5,5,5,5,5,5,5,4,6,5,5,7,5,4,5,5,4,4,1,2,5,4,3,6,NA,1265,FALSE,7,1.47916666666667,1.34364542300948,81,0.541820754614558,13,-0.654545454545455,0,FALSE,4.5,4.66666666666667,3.4,2.66666666666667,4,3,4,4.33333333333333,4.33333333333333,5.75,3.66666666666667,2.5,2.88888888888889,5,5,5,5.66666666666667,4.66666666666667,4.33333333333333,"negativ"
"3","R_0UEWkL4GcK3NANH",100,870,1,"männlich",47,"(Fach-)Hochschulabschluss","Voll berufstätig","20.000 - 100.000 Einwohner:innen","PKW-Führerschein","Seit mehr als 10 Jahren",1,1,"15.001 km bis 20.000 km","Mehrmals in der Woche",1,2,7,4,6,5,1,3,8,NA,"Ich habe eine relativ klare Vorstellung, wie E-Autos funktionieren.","Ich bin einmal mit einem E-Auto gefahren.",2,2,5,2,1,1,2,1,1,5,5,6,4,1,5,4,6,5,6,4,6,6,6,5,6,3,2,2,5,6,5,4,6,5,2,4,3,6,5,1,"Zu umweltschädlich im Bau und Verwendung der Batterien",NA,NA,1,4,4,2,4,4,4,2,4,3,2,2,5,4,3,4,4,2,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,FALSE,3,1.20338983050847,1.625272110744,30,0.824617281980048,13,-0.714847039098698,0,FALSE,2.75,1.33333333333333,4.2,5.66666666666667,5.33333333333333,5.66666666666667,2.33333333333333,5.33333333333333,5,3,3.33333333333333,3.5,4.22222222222222,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"5","R_1AMwM0uo5YyZjy1",100,566,1,"weiblich",25,"(Fach-)Hochschulabschluss","Voll berufstätig","100.000 - 500.000 Einwohner:innen","PKW-Führerschein","Zwischen 5-10 Jahren",3,NA,"bis 5.000 km","Mehrmals im Monat",2,8,5,1,3,6,4,7,2,"Zu Fuß","Ich habe eine relativ klare Vorstellung, wie E-Autos funktionieren.","Ich bin einmal mit einem E-Auto gefahren.",5,5,1,1,6,4,5,2,4,2,5,2,1,1,3,1,1,3,1,4,4,3,4,3,2,1,6,1,3,1,2,1,1,1,4,1,2,6,3,5,"Reperaturmöglichkeit",NA,NA,1,6,1,6,1,1,3,3,3,4,3,5,3,4,2,3,3,2,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,566,FALSE,4,1.20338983050847,1.59489051386699,30,0.783663540885914,13,-0.674223668535263,0,FALSE,5.5,4.33333333333333,2.4,1.66666666666667,3.66666666666667,3,2.66666666666667,2,1,6,2.33333333333333,4.5,3.55555555555556,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"6","R_1C1I5uwtn6NNd0o",100,913,1,"weiblich",22,"(Fach-)Abitur","Student:in","100.000 - 500.000 Einwohner:innen","PKW-Führerschein","Zwischen 1-5 Jahren",3,NA,"bis 5.000 km","Mehrmals im Jahr",1,2,4,6,5,7,1,3,8,NA,"Ich könnte ihre Funktionsweise im Detail erklären.","Ich bin einmal mit einem E-Auto gefahren.",4,3,3,2,4,2,6,2,2,3,4,5,1,1,4,2,1,5,2,5,5,5,5,4,5,3,6,4,5,2,4,3,2,4,3,5,1,6,4,2,"Abbau von Lithium",NA,NA,1,5,3,3,4,1,1,1,3,2,4,4,6,6,5,6,6,1,5,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,913,FALSE,4,1.22413793103448,1.65688956145783,30,0.794256169357421,13,-0.530536793018568,0,FALSE,4,3.33333333333333,3,2.66666666666667,5,4.66666666666667,4.33333333333333,3.66666666666667,3,3.75,1,3.5,5.33333333333333,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"7","R_1CkaYg7RzjazNm6",100,764,1,"weiblich",37,"(Fach-)Hochschulabschluss","Voll berufstätig","100.000 - 500.000 Einwohner:innen","PKW-Führerschein & Motorrad-Führerschein","Seit mehr als 10 Jahren",1,3,"15.001 km bis 20.000 km","Täglich",2,4,1,5,6,7,3,2,8,NA,"Ich könnte ihre Funktionsweise im Detail erklären.","Ich nutze aktuell ein E-Auto.",6,6,2,1,6,6,6,5,5,1,1,1,1,1,2,1,1,4,1,1,2,2,2,2,2,1,5,1,3,5,3,2,4,2,2,3,5,6,4,1,"Batterientsorgung (Umweltbelastung)",NA,NA,1,2,4,2,5,1,1,1,2,2,5,2,6,6,6,6,6,2,6,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,764,FALSE,7,1.44897959183673,2.02267025700025,30,0.980181605162882,13,-0.941654021621613,0,FALSE,5.75,5.66666666666667,1.2,2,1.66666666666667,2,2.33333333333333,3.66666666666667,2.66666666666667,2.25,1,2,5.22222222222222,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"8","R_1CKIxYjwtl7g9bf",100,1347,1,"männlich",60,"(Fach-)Hochschulabschluss","Voll berufstätig","< 5.000 Einwohner:innen","PKW-Führerschein","Seit mehr als 10 Jahren",1,4,"mehr als 20.001 km","Täglich",1,5,1,8,6,4,3,2,7,NA,"Ich habe eine relativ klare Vorstellung, wie E-Autos funktionieren.","Ich bin schon öfter mit einem Elektrofahrzeug gefahren.",6,6,2,1,6,4,4,5,5,1,1,3,1,2,2,1,4,3,2,3,3,3,3,3,3,4,4,3,3,2,4,4,2,4,3,1,2,4,5,6,NA,NA,NA,1,3,4,3,5,1,1,1,2,2,3,2,6,5,4,4,4,3,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1347,FALSE,6,1.31481481481481,1.43627750861768,30,0.785389071858327,13,-0.7912235892666,0,FALSE,5.75,5,1.8,3,3,3,3.66666666666667,3,3.33333333333333,2.75,1,3,4.33333333333333,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"9","R_1CqqKW8DodWUBWC",100,579,1,"männlich",20,"(Fach-)Hochschulabschluss","Student:in","20.000 - 100.000 Einwohner:innen","PKW-Führerschein","Zwischen 1-5 Jahren",1,3,"15.001 km bis 20.000 km","Täglich",1,8,1,3,2,7,5,4,6,NA,"Ich habe eine relativ klare Vorstellung, wie E-Autos funktionieren.","Ich nutze aktuell ein E-Auto.",6,6,1,1,6,6,6,5,6,1,1,1,1,1,1,1,1,6,1,1,4,1,1,2,3,1,1,1,1,3,1,1,1,1,2,3,5,6,4,1,"Absolut keine",NA,NA,1,6,1,6,1,1,1,1,4,3,5,2,3,3,4,4,3,5,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579,FALSE,7,1.47916666666667,1.96981058445839,30,0.957100685741576,13,-0.981788828530931,0,FALSE,6,5.83333333333333,1,2.66666666666667,2,2,1,1.66666666666667,1,6,1,2,2.88888888888889,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"11","R_1dss6a5RGu6iURz",100,905,1,"männlich",45,"(Fach-)Abitur","Teilweise berufstätig","20.000 - 100.000 Einwohner:innen","PKW-Führerschein","Seit mehr als 10 Jahren",1,3,"5.001 km bis 10.000 km","Täglich",2,7,1,6,2,5,4,3,8,NA,"Ich habe eine ungefähre Vorstellung über die Funktionsweise von E-Autos.","Ich nutze aktuell ein E-Auto.",5,6,1,1,5,4,6,2,5,1,1,1,1,1,4,1,1,3,2,3,4,2,2,2,2,1,3,1,3,4,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,6,1,1,1,1,3,3,4,3,2,2,4,3,3,5,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905,FALSE,7,1.29090909090909,1.59193020857033,30,0.92892518577749,13,-0.886228664956935,0,FALSE,5.75,4.66666666666667,1.6,2,3,2,1.66666666666667,3,3,6,1,3,2.55555555555556,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"14","R_1EhE7Th2wrMiknV",100,624,1,"weiblich",57,"(Fach-)Hochschulabschluss","Voll berufstätig","20.000 - 100.000 Einwohner:innen","PKW-Führerschein","Seit mehr als 10 Jahren",1,3,"5.001 km bis 10.000 km","Mehrmals in der Woche",2,8,3,2,4,1,6,7,5,NA,"Ich habe eine relativ klare Vorstellung, wie E-Autos funktionieren.","Ich nutze aktuell ein E-Auto.",6,6,1,1,5,3,5,6,6,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,3,1,1,2,1,4,3,1,5,2,6,NA,NA,NA,1,6,1,5,1,1,1,1,1,4,5,2,6,6,2,5,5,2,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624,FALSE,8,1.51063829787234,1.95940634772363,30,0.983027104303633,13,-0.866080075379694,0,FALSE,6,5.16666666666667,1.2,1.33333333333333,1.66666666666667,1,1,1.66666666666667,1.33333333333333,5.75,1,2,5.22222222222222,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"15","R_1f9OJZso4xw6Mal",100,519,1,"männlich",23,"(Fach-)Hochschulabschluss","Student:in","100.000 - 500.000 Einwohner:innen","PKW-Führerschein & Motorrad-Führerschein","Zwischen 1-5 Jahren",1,2,"10.001 km bis 15.000 km","Mehrmals in der Woche",1,3,4,7,5,6,2,1,8,NA,"Ich habe eine relativ klare Vorstellung, wie E-Autos funktionieren.","Ich bin schon öfter mit einem Elektrofahrzeug gefahren.",6,2,1,1,5,2,3,3,1,2,5,5,2,4,4,3,1,4,1,3,2,3,2,4,4,2,5,1,4,5,3,1,4,2,4,1,2,5,3,6,NA,NA,NA,1,6,4,5,1,1,1,2,4,6,3,4,5,6,2,4,3,4,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519,FALSE,3,1.09230769230769,1.59893832701105,30,0.393273525743341,13,-0.381529181228687,0,FALSE,5,3.16666666666667,4,2,2.66666666666667,3.33333333333333,2.66666666666667,4,2.33333333333333,5,1.33333333333333,4,4.55555555555556,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"20","R_1hDMJYDsqNcaSt1",100,20144,1,"männlich",55,"(Fach-)Abitur","Teilweise berufstätig","< 5.000 Einwohner:innen","PKW-Führerschein","Seit mehr als 10 Jahren",3,NA,"bis 5.000 km","Mehrmals in der Woche",1,7,3,1,5,2,6,4,8,NA,"Ich habe eine ungefähre Vorstellung über die Funktionsweise von E-Autos.","Ich habe keine Erfahrung mit E-Autos.",4,4,4,4,4,3,2,3,2,3,4,4,4,5,5,5,4,3,4,4,3,4,4,3,4,5,5,4,4,4,4,4,4,4,1,3,2,5,4,6,NA,NA,NA,1,5,2,4,2,4,2,2,3,3,3,4,3,3,4,3,3,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20144,FALSE,6,1.3921568627451,0.90421792887173,30,0.545520173069633,13,-0.414162616637058,0,FALSE,3.5,3,4.4,3.66666666666667,3.66666666666667,3.66666666666667,4.66666666666667,4,4,4.75,2.66666666666667,4,3,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"27","R_1jwT4jAiRsY1OUx",100,634,1,"männlich",57,"Realschulabschluss (Mittlere Reife)","Voll berufstätig","5.000 - 20.000 Einwohner:innen","PKW-Führerschein & Motorrad-Führerschein & Kraftfahrzeug-Führerschein","Seit mehr als 10 Jahren",1,3,"15.001 km bis 20.000 km","Täglich",1,3,1,8,2,4,7,5,6,NA,"Ich habe eine relativ klare Vorstellung, wie E-Autos funktionieren.","Ich nutze aktuell ein E-Auto.",6,NA,NA,NA,5,5,NA,NA,5,NA,1,1,NA,3,NA,1,1,2,2,2,2,1,3,1,2,2,1,2,2,4,2,3,1,3,1,3,2,5,4,6,NA,NA,NA,1,5,5,5,5,1,1,2,4,4,4,3,4,4,4,4,4,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,634,FALSE,7,1.42,1.52135583913468,23,0.785326661781026,7,-0.425481471698382,0,FALSE,5,4.66666666666667,2.2,1.66666666666667,1.66666666666667,2,1.66666666666667,2.66666666666667,2.33333333333333,3.5,1.33333333333333,3,3.77777777777778,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"32","R_1lAfpVI43XmziwV",100,10740,1,"weiblich",22,"(Fach-)Abitur","Student:in","100.000 - 500.000 Einwohner:innen","PKW-Führerschein & Motorrad-Führerschein","Zwischen 5-10 Jahren",3,NA,"bis 5.000 km","Mehrmals im Monat",1,1,5,3,7,8,6,4,2,"Trecker :)","Ich könnte ihre Funktionsweise im Detail erklären.","Ich bin schon öfter mit einem Elektrofahrzeug gefahren.",6,5,2,2,4,4,1,4,4,3,4,3,2,3,3,3,1,4,1,4,5,3,2,2,2,2,4,2,2,3,2,2,2,2,5,3,2,6,4,1,"Fahrspaß und Emotionen",NA,NA,1,2,5,2,5,1,2,1,1,4,3,5,6,6,2,6,6,2,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10740,FALSE,4,1.22413793103448,1.55000507201442,30,0.93914800524712,13,-0.817012521277563,0,FALSE,5.25,3.5,3,2,4,2,2.66666666666667,2.33333333333333,2,2,1.33333333333333,4.5,5.44444444444444,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"35","R_1lnqBb0twyQXMC2",100,725,1,"weiblich",23,"(Fach-)Abitur","Student:in","100.000 - 500.000 Einwohner:innen","PKW-Führerschein","Zwischen 5-10 Jahren",1,2,"10.001 km bis 15.000 km","Mehrmals im Monat",2,1,2,5,6,7,4,3,8,NA,"Ich könnte ihre Funktionsweise im Detail erklären.","Ich bin schon öfter mit einem Elektrofahrzeug gefahren.",5,3,4,3,1,1,2,4,1,4,5,5,4,2,4,3,4,5,4,6,5,6,6,5,6,6,6,4,3,5,1,4,5,2,5,3,1,2,4,6,NA,NA,NA,1,1,6,2,5,3,5,1,2,4,5,1,4,5,2,5,5,3,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725,FALSE,3,1.109375,1.63299316185545,30,0.451147636279748,13,-0.551005110644838,0,FALSE,3.75,2,4,4.33333333333333,5.66666666666667,5.66666666666667,5.33333333333333,3,3.66666666666667,1.5,3,1.5,4.66666666666667,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"41","R_1nOpv403AyiFmSH",100,910,1,"männlich",23,"(Fach-)Hochschulabschluss","Student:in","100.000 - 500.000 Einwohner:innen","PKW-Führerschein","Zwischen 5-10 Jahren",3,NA,"bis 5.000 km","Mehrmals im Monat",2,4,2,6,5,7,1,3,8,NA,"Ich habe eine ungefähre Vorstellung über die Funktionsweise von E-Autos.","Ich bin schon öfter mit einem Elektrofahrzeug gefahren.",5,6,2,2,5,5,3,3,4,2,4,3,2,4,3,2,2,3,3,4,4,5,3,3,5,4,5,2,4,2,5,4,2,4,1,4,2,5,3,6,NA,NA,NA,1,6,2,4,4,1,2,3,2,4,5,2,1,1,5,2,2,5,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,910,FALSE,2,1.16393442622951,1.37118698164922,30,0.649979455968816,13,-0.329956008798045,0,FALSE,5.25,4.16666666666667,3.2,2.66666666666667,4.33333333333333,3.66666666666667,3.66666666666667,3.66666666666667,3.33333333333333,4.5,2,2,2.11111111111111,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"49","R_1OlR62GwwuM0zHm",100,640,1,"weiblich",18,"(Fach-)Abitur","Student:in","100.000 - 500.000 Einwohner:innen","PKW-Führerschein","Zwischen 1-5 Jahren",1,1,"10.001 km bis 15.000 km","Mehrmals im Monat",1,2,6,3,8,4,1,7,5,"E Scooter","Ich habe eine relativ klare Vorstellung, wie E-Autos funktionieren.","Ich bin schon öfter mit einem Elektrofahrzeug gefahren.",3,4,4,2,3,5,1,5,2,4,5,3,2,2,4,3,4,4,4,1,5,2,5,4,5,2,5,2,3,4,3,4,3,2,4,3,5,6,2,1,"Keine Verbrenner mehr",NA,NA,1,5,2,4,2,2,4,1,2,3,2,4,6,6,2,5,5,3,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640,FALSE,3,1.12698412698413,1.35000064704801,30,0.769344608082166,13,-0.360781805510765,0,FALSE,3.75,3.16666666666667,3.2,4,2.66666666666667,4.66666666666667,3,3.33333333333333,3,4.75,2.33333333333333,4.5,4.88888888888889,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"54","R_1PdD3mVALIgEVxE",100,483,1,"männlich",28,"(Fach-)Hochschulabschluss","Student:in","100.000 - 500.000 Einwohner:innen","PKW-Führerschein","Zwischen 5-10 Jahren",1,2,"bis 5.000 km","Mehrmals im Monat",2,5,4,3,2,7,6,1,8,NA,"Ich habe eine ungefähre Vorstellung über die Funktionsweise von E-Autos.","Ich habe keine Erfahrung mit E-Autos.",6,6,2,2,5,4,5,4,4,2,2,2,3,5,5,2,1,2,2,4,4,3,4,3,4,2,4,2,4,3,3,4,3,2,4,2,1,5,3,6,NA,NA,NA,1,5,2,5,5,2,2,2,3,4,3,5,5,5,3,4,5,2,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483,FALSE,3,1.26785714285714,1.34234376835922,30,0.712424248028339,13,-0.620795664989589,0,FALSE,5.5,4.5,3.4,1.66666666666667,3.66666666666667,3.66666666666667,2.66666666666667,3.33333333333333,3,4.25,2,4.5,4.44444444444444,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"55","R_1q4FnkIBF9LRQYk",100,899,1,"männlich",53,"(Fach-)Hochschulabschluss","Voll berufstätig","100.000 - 500.000 Einwohner:innen","PKW-Führerschein","Seit mehr als 10 Jahren",1,2,"bis 5.000 km","Mehrmals im Monat",1,6,3,1,2,4,7,5,8,NA,"Ich habe eine relativ klare Vorstellung, wie E-Autos funktionieren.","Ich bin schon öfter mit einem Elektrofahrzeug gefahren.",6,5,1,1,6,6,6,5,6,1,2,1,1,2,1,1,1,2,1,2,3,2,2,2,2,1,5,1,1,3,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,6,1,1,1,1,4,4,3,4,4,4,2,5,5,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899,FALSE,4,1.31481481481481,1.80843585774346,30,0.848048589445467,13,-0.983859659845869,0,FALSE,5.75,5.83333333333333,1.4,1.33333333333333,2.33333333333333,2,2.33333333333333,1.66666666666667,1.33333333333333,6,1,4,4.11111111111111,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"64","R_23aw9uqhU8mJ4ae",100,749,1,"männlich",22,"(Fach-)Abitur","Student:in","20.000 - 100.000 Einwohner:innen","PKW-Führerschein","Zwischen 1-5 Jahren",2,NA,"bis 5.000 km","Mehrmals im Monat",2,7,4,2,3,1,6,5,8,NA,"Ich habe keine Kenntnisse über Elektrofahrzeuge.","Ich habe keine Erfahrung mit E-Autos.",4,3,3,2,4,2,5,5,3,2,4,3,3,2,6,1,2,2,3,2,3,2,2,3,3,3,2,2,4,2,3,4,3,3,1,2,3,5,4,6,NA,NA,NA,1,6,2,6,2,2,1,5,2,4,4,1,3,3,4,3,4,3,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,749,FALSE,3,1.18333333333333,1.2280213101673,30,0.554251671271331,13,-0.629620021098235,0,FALSE,4,4,3.6,2.33333333333333,2.33333333333333,2.66666666666667,2.33333333333333,3,3.33333333333333,5.5,2.66666666666667,2,3.22222222222222,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"65","R_24bXdGMR9YuAXgc",100,711,1,"männlich",20,"Realschulabschluss (Mittlere Reife)","Voll berufstätig","< 5.000 Einwohner:innen","PKW-Führerschein & Motorrad-Führerschein","Zwischen 1-5 Jahren",1,2,NA,"Täglich",1,4,2,7,5,6,3,1,8,NA,"Ich habe eine relativ klare Vorstellung, wie E-Autos funktionieren.","Ich bin schon öfter mit einem Elektrofahrzeug gefahren.",3,4,4,2,3,4,3,4,2,3,5,4,4,4,3,2,4,3,4,6,5,2,4,3,4,3,4,3,4,5,4,5,4,4,3,4,1,5,2,6,NA,NA,NA,1,4,4,3,2,3,3,3,5,4,4,6,4,3,4,2,3,5,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,711,FALSE,3,1.12698412698413,1.03553225156204,30,0.268465646917554,13,0.161415037343373,0,FALSE,3.75,3.33333333333333,4,3.66666666666667,4.33333333333333,3.66666666666667,3.33333333333333,4.33333333333333,4.33333333333333,3.75,3,4.5,2.77777777777778,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"66","R_24OBl99g7Ue7KKF",100,5022,1,"weiblich",29,"(Fach-)Hochschulabschluss","Voll berufstätig","> 500.000 Einwohner:innen","PKW-Führerschein & Motorrad-Führerschein","Seit mehr als 10 Jahren",3,NA,"5.001 km bis 10.000 km","Mehrmals in der Woche",1,3,1,7,8,5,4,2,6,"Motorrad","Ich habe eine relativ klare Vorstellung, wie E-Autos funktionieren.","Ich bin schon öfter mit einem Elektrofahrzeug gefahren.",5,5,2,1,4,4,4,2,4,1,4,5,2,2,4,3,1,4,1,4,2,4,4,3,4,2,6,1,3,2,2,3,2,1,3,2,1,5,4,6,NA,NA,NA,1,5,2,5,2,1,1,2,5,2,3,4,6,6,2,6,6,1,6,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5022,FALSE,3,1.14516129032258,1.63769366216553,30,0.857533172706741,13,-0.472758161238764,0,FALSE,5.25,4,3.4,2,3.33333333333333,3.66666666666667,3,2.33333333333333,2,5,1.33333333333333,4,5.66666666666667,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"67","R_24pJpetKFeLgwtN",100,1664,1,"männlich",49,"Realschulabschluss (Mittlere Reife)","Teilweise berufstätig","20.000 - 100.000 Einwohner:innen","PKW-Führerschein","Seit mehr als 10 Jahren",1,1,"bis 5.000 km","Mehrmals in der Woche",2,5,8,2,6,7,4,3,1,"Elektro Roller","Ich habe eine relativ klare Vorstellung, wie E-Autos funktionieren.","Ich nutze aktuell ein E-Auto.",3,2,3,2,5,5,4,5,3,4,5,4,4,4,5,3,5,4,4,4,3,4,2,2,5,4,4,5,5,5,5,6,5,5,2,3,4,1,5,6,NA,NA,NA,1,3,5,2,5,3,2,1,2,4,6,1,4,5,3,4,2,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1664,FALSE,4,1.22413793103448,1.31751624529027,30,0.334230684570775,13,-0.623795134936439,0,FALSE,3.5,4.16666666666667,4.4,4.33333333333333,3.66666666666667,3,4.33333333333333,5,5.33333333333333,2.25,2,1,3.66666666666667,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
